customer_id,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
2748-MYRVK,Fiber optic,No,Yes,No,No,Yes,Yes
8450-UYIBU,DSL,No,No,Yes,No,Yes,No
2969-VAPYH,DSL,Yes,Yes,No,Yes,No,No
4822-YCXMX,Fiber optic,No,No,No,No,No,Yes
7181-OQCUT,Fiber optic,Yes,No,Yes,No,Yes,Yes
8474-UMLNT,DSL,Yes,Yes,No,Yes,No,Yes
9821-POOTN,Fiber optic,No,No,No,No,No,No
3836-FZSDJ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9142-XMYJH,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6559-ILWKJ,DSL,No,Yes,No,No,Yes,Yes
0187-QSXOE,Fiber optic,No,No,No,No,Yes,Yes
7733-UDMTP,DSL,No,Yes,Yes,No,Yes,Yes
2649-HWLYB,DSL,Yes,No,Yes,Yes,No,Yes
5214-CHIWJ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4229-CZMLL,Fiber optic,No,No,No,No,No,No
6904-JLBGY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2465-BLLEU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1685-VAYJF,DSL,No,No,No,No,No,No
8874-EJNSR,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6917-YACBP,Fiber optic,Yes,Yes,Yes,No,No,No
5049-MUBWG,DSL,Yes,No,No,Yes,Yes,Yes
4223-WOZCM,DSL,No,No,Yes,No,No,No
0769-MURVM,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9253-VIFJQ,DSL,Yes,Yes,Yes,No,No,No
7030-FZTFM,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9741-YLNTD,Fiber optic,No,No,No,Yes,No,Yes
5917-RYRMG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5120-ZBLAI,DSL,No,No,Yes,No,Yes,Yes
1194-BHJYC,DSL,Yes,No,Yes,Yes,Yes,Yes
3663-MITLP,Fiber optic,No,Yes,Yes,No,Yes,Yes
0906-QVPMS,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9025-ZRPVR,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1905-OEILC,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7858-GTZSP,Fiber optic,No,No,No,No,No,Yes
3285-UCQVC,DSL,No,No,No,Yes,No,No
6248-BSHKG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4685-TFLLS,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3470-BTGQO,DSL,No,No,No,No,No,No
1209-VFFOC,DSL,Yes,Yes,Yes,Yes,No,Yes
8224-DWCKX,Fiber optic,No,No,No,No,No,No
5482-PLVPE,DSL,No,No,No,No,No,No
4553-DVPZG,Fiber optic,No,No,Yes,No,Yes,Yes
4902-OHLSK,Fiber optic,No,No,No,Yes,Yes,Yes
6917-IAYHD,DSL,No,Yes,No,Yes,No,No
0495-ZBNGW,Fiber optic,No,No,Yes,No,No,No
8620-RJPZN,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7572-KPVKK,Fiber optic,No,No,Yes,Yes,Yes,Yes
2642-MAWLJ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2357-COQEK,Fiber optic,No,No,Yes,Yes,Yes,Yes
7103-ZGVNT,DSL,Yes,Yes,No,Yes,Yes,No
3737-GCSPV,Fiber optic,Yes,No,No,Yes,Yes,No
2027-WKXMW,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7137-NAXML,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2428-ZMCTB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2961-VNFKL,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1768-HNVGJ,DSL,Yes,No,No,Yes,No,Yes
6963-KQYQB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5934-RMPOV,Fiber optic,No,No,No,No,No,Yes
1207-BLKSA,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4088-YLDSU,Fiber optic,No,No,Yes,Yes,Yes,Yes
8316-BBQAY,DSL,Yes,No,Yes,Yes,Yes,Yes
1166-PQLGG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3146-JTQHR,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4291-YZODP,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4395-PZMSN,Fiber optic,No,Yes,No,No,No,Yes
6427-FEFIG,DSL,Yes,No,Yes,No,Yes,Yes
0017-IUDMW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8706-HRADD,DSL,Yes,No,No,Yes,Yes,No
9955-QOPOY,DSL,No,Yes,Yes,Yes,Yes,Yes
4385-ZKVNW,DSL,No,Yes,No,Yes,No,No
5446-DKWYW,DSL,No,No,Yes,No,Yes,No
2034-CGRHZ,Fiber optic,No,Yes,Yes,No,Yes,Yes
5797-APWZC,Fiber optic,No,No,No,No,Yes,Yes
3683-QKIUE,DSL,No,No,No,Yes,No,No
4228-ZGYUW,Fiber optic,No,Yes,No,No,No,Yes
9031-ZVQPT,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2990-IAJSV,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8107-KNCIM,Fiber optic,No,No,No,No,No,No
9027-YFHQJ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5176-LDKUH,Fiber optic,No,Yes,No,No,No,No
4644-OBGFZ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7926-IJOOU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6480-YAGIY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4029-HPFVY,Fiber optic,No,No,No,No,No,No
7602-DBTOU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5345-BMKWB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3519-ZKXGG,Fiber optic,No,No,No,No,No,No
5457-COLHT,DSL,Yes,Yes,No,Yes,Yes,Yes
6416-TVAIH,Fiber optic,No,No,No,No,No,No
5451-YHYPW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5108-ADXWO,Fiber optic,Yes,No,No,No,No,No
7998-WNZEM,DSL,Yes,Yes,Yes,Yes,No,Yes
3066-RRJIO,Fiber optic,No,No,No,No,No,No
4664-NJCMS,DSL,Yes,No,Yes,Yes,Yes,Yes
0307-BCOPK,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7629-WFGLW,Fiber optic,Yes,Yes,Yes,Yes,No,No
2542-HYGIQ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6715-OFDBP,DSL,No,No,Yes,No,Yes,Yes
5016-LIPDW,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6481-LXPWL,DSL,No,Yes,Yes,No,No,No
1567-DSCIC,Fiber optic,No,Yes,Yes,No,Yes,No
2150-UWTFY,DSL,Yes,Yes,Yes,No,No,No
6124-ACRHJ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9362-MWODR,DSL,Yes,No,No,Yes,Yes,No
9975-GPKZU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9625-RZFUK,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5153-LXKDT,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5161-UBZXI,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
1020-JPQOW,Fiber optic,No,Yes,Yes,Yes,No,No
7919-ZODZZ,DSL,No,Yes,Yes,No,No,Yes
0565-JUPYD,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
6867-ACCZI,DSL,Yes,Yes,Yes,Yes,No,Yes
5939-XAIXZ,DSL,No,No,Yes,No,No,No
9054-FOWNV,Fiber optic,No,No,Yes,No,Yes,No
2683-BPJSO,Fiber optic,Yes,Yes,No,No,No,No
2157-MXBJS,DSL,No,No,Yes,No,Yes,Yes
8207-VVMYB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9732-EQMWY,Fiber optic,No,Yes,Yes,No,Yes,Yes
9360-AHGNL,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1087-UDSIH,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5269-NRGDP,DSL,No,No,Yes,Yes,Yes,Yes
6195-MELTI,DSL,No,Yes,No,Yes,No,No
5485-WUYWF,DSL,Yes,No,Yes,No,Yes,No
2121-JAFOM,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8818-DOPVL,Fiber optic,No,Yes,Yes,No,Yes,Yes
2632-UCGVD,Fiber optic,No,No,No,Yes,Yes,Yes
5445-PZWGX,Fiber optic,Yes,Yes,No,Yes,No,Yes
1227-UDMZR,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5198-HQAEN,Fiber optic,No,Yes,No,Yes,Yes,No
9170-CCKOU,Fiber optic,Yes,Yes,Yes,No,No,No
2167-FQSTQ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2819-GWENI,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1043-YCUTE,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3814-MLAXC,Fiber optic,No,No,No,Yes,No,No
3572-UUHRS,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2692-PFYTJ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1226-UDFZR,DSL,No,Yes,No,No,No,No
5955-EPOAZ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6821-JPCDC,Fiber optic,No,Yes,Yes,No,Yes,Yes
8815-LMFLX,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9135-HSWOC,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8582-KRHPJ,DSL,Yes,Yes,No,No,No,No
5811-IWXYM,Fiber optic,No,No,Yes,No,Yes,Yes
7044-YAACC,Fiber optic,No,No,No,No,No,No
8189-XRIKE,Fiber optic,No,No,No,No,Yes,Yes
1506-YJTYT,DSL,Yes,Yes,No,Yes,Yes,No
4123-DVHPH,Fiber optic,Yes,No,No,No,No,Yes
6425-YQLLO,Fiber optic,No,No,Yes,Yes,Yes,Yes
5442-UTCVD,Fiber optic,No,No,Yes,No,No,Yes
2228-BZDEE,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7734-DBOAI,DSL,No,No,No,Yes,Yes,No
2789-CZANW,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2091-RFFBA,Fiber optic,No,No,No,No,No,No
2114-MGINA,Fiber optic,No,No,No,No,Yes,Yes
7596-LDUXP,Fiber optic,Yes,No,No,No,Yes,No
3740-RLMVT,DSL,Yes,Yes,No,Yes,No,No
4489-SNOJF,DSL,Yes,No,Yes,Yes,Yes,No
2192-OZITF,DSL,Yes,No,No,Yes,No,Yes
5651-CPDND,DSL,No,No,No,No,No,No
2186-QZEYA,DSL,Yes,Yes,No,No,No,No
1131-ALZWV,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7729-XBTWX,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9134-WYRVP,Fiber optic,Yes,No,No,No,Yes,No
3284-SVCRO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9732-OUYRN,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0559-CKHUS,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2931-SVLTV,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6899-PPEEA,Fiber optic,No,No,No,No,Yes,Yes
7504-UWHNB,Fiber optic,No,No,No,No,No,No
2582-FFFZR,DSL,No,No,Yes,No,Yes,Yes
8908-NMQTX,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2187-LZGPL,DSL,No,Yes,No,No,No,Yes
1431-AIDJQ,DSL,No,Yes,Yes,Yes,Yes,Yes
6288-LBEAR,Fiber optic,No,Yes,No,Yes,No,No
4597-NUCQV,Fiber optic,No,Yes,No,No,Yes,Yes
9019-QVLZD,Fiber optic,No,No,No,No,Yes,No
8413-YNHNV,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5808-TOTXO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4369-NYSCF,DSL,No,Yes,No,Yes,Yes,Yes
6333-YDVLT,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5324-KTGCG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5599-HVLTW,Fiber optic,No,No,Yes,No,No,No
7394-LWLYN,Fiber optic,No,No,No,No,No,No
3707-LRWZD,Fiber optic,No,No,No,No,Yes,No
6873-UDNLD,DSL,Yes,No,Yes,No,No,Yes
2700-LUEVA,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1455-ESIQH,Fiber optic,No,No,No,No,Yes,Yes
0958-YHXGP,Fiber optic,No,No,No,No,No,No
1101-SSWAG,DSL,No,No,No,No,No,No
2979-SXESE,Fiber optic,Yes,No,Yes,No,Yes,No
4013-TLDHQ,Fiber optic,No,Yes,Yes,No,No,No
5743-KHMNA,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4194-FJARJ,DSL,Yes,No,No,Yes,No,No
5325-UWTWJ,Fiber optic,Yes,Yes,No,Yes,No,No
3969-GYXEL,Fiber optic,Yes,No,No,No,No,No
9208-OLGAQ,Fiber optic,No,No,Yes,No,No,Yes
3244-CQPHU,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2674-MLXMN,Fiber optic,No,Yes,No,No,Yes,Yes
9708-HPXWZ,DSL,No,No,Yes,Yes,Yes,No
6992-TKNYO,DSL,No,No,Yes,Yes,No,Yes
4468-YDOVK,DSL,No,No,No,Yes,No,No
3754-DXMRT,DSL,No,No,No,No,No,No
5792-JALQC,DSL,Yes,No,Yes,No,No,No
7130-VTEWQ,Fiber optic,No,No,No,No,No,No
2200-DSAAL,DSL,No,Yes,Yes,No,Yes,Yes
4302-ZYFEL,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9351-LZYGF,DSL,Yes,Yes,No,Yes,No,No
4366-CTOUZ,Fiber optic,No,Yes,No,Yes,Yes,Yes
6121-VZNQB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7903-CMPEY,Fiber optic,Yes,No,No,No,No,No
1518-OMDIK,DSL,No,No,No,No,No,No
6671-NGWON,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0595-ITUDF,Fiber optic,Yes,Yes,Yes,No,No,No
6996-KNSML,Fiber optic,No,No,Yes,No,No,No
1955-IBMMB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0096-BXERS,DSL,No,No,No,No,No,No
3806-YAZOV,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7998-ZLXWN,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6253-WRFHY,DSL,No,No,No,No,Yes,Yes
9133-AYJZG,Fiber optic,No,Yes,No,No,Yes,Yes
2675-OTVVJ,Fiber optic,Yes,No,No,No,Yes,No
8680-CGLTP,DSL,Yes,Yes,No,Yes,No,No
8430-TWCBX,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5018-GWURO,Fiber optic,No,No,No,No,Yes,No
6741-QRLUP,DSL,Yes,Yes,Yes,Yes,No,Yes
4737-HOBAX,DSL,No,No,Yes,Yes,Yes,Yes
0537-QYZZN,Fiber optic,Yes,No,No,No,No,No
3340-QBBFM,DSL,No,No,Yes,Yes,No,No
1704-NRWYE,Fiber optic,No,No,No,No,Yes,No
2592-SEIFQ,DSL,No,No,No,No,No,No
8200-KLNYW,DSL,Yes,No,Yes,Yes,Yes,Yes
3372-CDXFJ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4781-ZXYGU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7632-YUTXB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2718-YSKCS,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9896-UYMIE,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0853-NWIFK,Fiber optic,Yes,Yes,No,No,Yes,Yes
8212-CRQXP,Fiber optic,No,No,No,No,Yes,No
6980-CDGFC,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7691-XVTZH,Fiber optic,No,No,Yes,No,Yes,No
7481-ATQQS,Fiber optic,No,No,Yes,No,No,Yes
2277-VWCNI,DSL,No,No,No,No,No,No
1088-CNNKB,DSL,Yes,Yes,Yes,Yes,No,Yes
8642-GVWRF,Fiber optic,No,Yes,Yes,No,No,No
1930-BZLHI,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3400-ESFUW,DSL,Yes,Yes,No,Yes,No,No
5868-YTYKS,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3525-DVKFN,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1482-OXZSY,Fiber optic,Yes,No,No,No,Yes,Yes
0377-JBKKT,DSL,Yes,Yes,No,Yes,No,No
5778-BVOFB,DSL,No,No,No,Yes,Yes,No
3373-YZZYM,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2057-ZBLPD,Fiber optic,No,No,No,No,No,Yes
0228-MAUWC,DSL,No,No,Yes,Yes,No,No
5502-RLUYV,Fiber optic,No,Yes,Yes,No,Yes,Yes
0023-HGHWL,DSL,No,No,No,No,No,No
7663-YJHSN,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
4915-BFSXL,DSL,Yes,No,Yes,No,Yes,No
3086-RUCRN,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
5215-LNLDJ,DSL,No,No,No,No,No,No
7576-JMYWV,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
9039-RBEEE,DSL,Yes,Yes,No,Yes,Yes,No
0257-KXZGU,DSL,No,Yes,Yes,No,No,No
1307-ATKGB,Fiber optic,No,Yes,Yes,No,No,Yes
8417-FMLZI,Fiber optic,No,Yes,No,No,No,Yes
3714-XPXBW,DSL,Yes,Yes,Yes,Yes,Yes,No
1850-AKQEP,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2824-DXNKN,DSL,Yes,No,Yes,No,Yes,No
5227-JSCFE,DSL,Yes,Yes,Yes,Yes,No,No
0848-ZGQIJ,Fiber optic,No,Yes,No,No,Yes,Yes
3621-CHYVB,DSL,Yes,No,Yes,Yes,No,Yes
8042-RNLKO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1792-UXAFY,Fiber optic,No,Yes,Yes,No,Yes,No
5372-FBKBN,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0420-TXVSG,DSL,Yes,Yes,Yes,No,No,No
6217-TOWGS,DSL,No,Yes,No,No,Yes,Yes
0515-YPMCW,Fiber optic,No,No,No,No,No,No
0378-XSZPU,DSL,Yes,Yes,Yes,No,No,No
1045-LTCYT,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1544-JJMYL,DSL,Yes,No,Yes,Yes,Yes,No
4636-JGAAI,Fiber optic,No,Yes,No,No,No,Yes
6874-SGLHU,Fiber optic,No,Yes,No,No,Yes,Yes
5951-AOFIH,DSL,No,Yes,Yes,No,Yes,No
4729-XKASR,DSL,No,No,No,No,No,No
3059-NGMXB,DSL,Yes,Yes,No,No,No,Yes
8652-YHIYU,Fiber optic,No,No,No,Yes,No,No
5278-PNYOX,Fiber optic,No,No,Yes,Yes,Yes,Yes
5449-FIBXJ,Fiber optic,No,No,Yes,Yes,Yes,Yes
3486-HOOGQ,DSL,Yes,Yes,Yes,Yes,Yes,No
5061-PBXFW,DSL,Yes,Yes,No,Yes,No,No
8630-FJLIB,Fiber optic,No,No,No,No,No,No
3891-NLXJB,DSL,Yes,Yes,No,Yes,No,No
4749-OJKQU,Fiber optic,No,No,No,No,No,No
0577-WHMEV,Fiber optic,Yes,Yes,Yes,No,No,No
5453-AXEPF,Fiber optic,No,Yes,No,No,No,No
3639-XJHKQ,DSL,Yes,Yes,Yes,No,No,No
3716-LRGXK,Fiber optic,No,No,Yes,No,Yes,Yes
2263-SFSQZ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9950-MTGYX,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3397-AVTKU,DSL,No,Yes,No,No,No,Yes
4825-FUREZ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9837-BMCLM,Fiber optic,No,No,No,No,Yes,No
2672-OJQZP,DSL,No,No,No,No,No,No
0137-UDEUO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3134-DSHVC,Fiber optic,Yes,Yes,Yes,No,Yes,No
6161-UUUTA,Fiber optic,No,No,No,No,Yes,No
7821-DPRQE,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6543-XRMYR,Fiber optic,No,Yes,No,No,Yes,Yes
2001-EWBQU,Fiber optic,No,Yes,Yes,No,Yes,Yes
4925-LMHOK,DSL,No,Yes,No,Yes,No,No
1608-GMEWB,Fiber optic,No,No,No,No,Yes,Yes
6695-AMZUF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1455-UGQVH,Fiber optic,No,No,Yes,No,Yes,Yes
8410-BGQXN,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8280-MQRQN,DSL,No,No,Yes,No,No,No
1619-YWUBB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7611-YKYTC,Fiber optic,Yes,No,No,No,No,No
2037-SGXHH,Fiber optic,No,Yes,Yes,No,Yes,No
3178-FESZO,Fiber optic,No,Yes,No,No,Yes,Yes
0365-GXEZS,Fiber optic,No,No,Yes,Yes,No,No
0082-OQIQY,Fiber optic,No,No,No,Yes,Yes,Yes
6087-MVHJH,Fiber optic,No,No,Yes,No,No,Yes
4603-JANFB,Fiber optic,No,No,No,No,No,No
3018-TFTSU,Fiber optic,Yes,No,Yes,No,No,No
3606-SBKRY,DSL,No,No,Yes,No,Yes,Yes
4806-KEXQR,Fiber optic,No,No,No,No,No,Yes
0667-NSRGI,DSL,No,No,Yes,Yes,No,Yes
7083-YNSKY,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
