customer_id,contract_type,paperless_billing,payment_method
7785-RDVIG,Month-to-month,False,Mailed check
9602-WCXPI,One year,False,Credit card (automatic)
2903-YYTBW,Month-to-month,False,Electronic check
3620-MWJNE,Month-to-month,True,Mailed check
8573-JGCZW,One year,True,Bank transfer (automatic)
6837-HAEVO,Two year,True,Electronic check
6701-YVNQG,Two year,True,Credit card (automatic)
9306-CPCBC,Month-to-month,True,Electronic check
4304-XUMGI,Two year,True,Bank transfer (automatic)
9504-YAZWB,Two year,False,Mailed check
8819-ZBYNA,Two year,True,Credit card (automatic)
6174-NRBTZ,One year,True,Bank transfer (automatic)
9481-IEBZY,Month-to-month,True,Credit card (automatic)
1833-VGRUM,Month-to-month,True,Electronic check
6137-NICCO,Month-to-month,True,Mailed check
9065-ZCPQX,Two year,False,Bank transfer (automatic)
6402-EJMWF,Month-to-month,True,Mailed check
3620-EHIMZ,Two year,False,Mailed check
6870-ECSHE,One year,False,Mailed check
8747-UDCOI,Two year,False,Bank transfer (automatic)
8374-XGEJJ,Month-to-month,True,Electronic check
2656-TABEH,Month-to-month,True,Electronic check
6946-LMSQS,One year,True,Electronic check
4626-OZDTJ,One year,True,Credit card (automatic)
9169-BSVIN,Month-to-month,False,Bank transfer (automatic)
2325-ZUSFD,One year,True,Bank transfer (automatic)
8194-PEEBY,One year,False,Mailed check
6872-HXFNF,One year,False,Bank transfer (automatic)
3932-CMDTD,One year,True,Electronic check
7714-YXSMB,Month-to-month,True,Bank transfer (automatic)
8387-UGUSU,Month-to-month,False,Mailed check
1080-BWSYE,Two year,False,Credit card (automatic)
4039-HEUNW,Month-to-month,True,Electronic check
1194-HVAIF,Month-to-month,False,Credit card (automatic)
0812-WUPTB,Month-to-month,False,Mailed check
3594-UVONA,One year,True,Credit card (automatic)
0004-TLHLJ,Month-to-month,True,Electronic check
1767-TGTKO,Month-to-month,True,Electronic check
8439-LTUGF,Month-to-month,True,Credit card (automatic)
8805-JNRAZ,Month-to-month,False,Mailed check
5089-IFSDP,Two year,True,Bank transfer (automatic)
6418-HNFED,Two year,True,Credit card (automatic)
0206-OYVOC,Two year,True,Mailed check
7291-CDTMJ,Month-to-month,True,Bank transfer (automatic)
7128-GGCNO,Month-to-month,False,Bank transfer (automatic)
0237-YFUTL,Month-to-month,True,Bank transfer (automatic)
7691-KGKGP,Month-to-month,False,Credit card (automatic)
6710-HSJRD,Month-to-month,True,Electronic check
3675-EQOZA,Month-to-month,False,Bank transfer (automatic)
0840-DCNZE,One year,True,Bank transfer (automatic)
1732-FEKLD,One year,True,Bank transfer (automatic)
9862-KJTYK,Month-to-month,True,Credit card (automatic)
0479-HMSWA,Two year,True,Electronic check
5854-KSRBJ,Two year,False,Mailed check
0365-BZUWY,Month-to-month,True,Electronic check
4817-VYYWS,Month-to-month,True,Electronic check
5701-SVCWR,Month-to-month,False,Mailed check
3129-AAQOU,Two year,False,Mailed check
4922-CVPDX,Two year,True,Credit card (automatic)
1396-QWFBJ,Month-to-month,True,Bank transfer (automatic)
1357-BIJKI,One year,True,Electronic check
1099-BTKWT,One year,True,Electronic check
5299-SJCZT,Month-to-month,True,Bank transfer (automatic)
2018-PZKMU,Month-to-month,False,Electronic check
7340-KEFQE,Two year,False,Bank transfer (automatic)
4570-QHXHL,Month-to-month,True,Electronic check
2403-BCASL,One year,True,Electronic check
7392-YYPYJ,Month-to-month,True,Electronic check
2898-LSJGD,One year,True,Electronic check
2223-GDSHL,Two year,True,Bank transfer (automatic)
7359-PTSXY,Month-to-month,False,Electronic check
9470-RTWDV,One year,True,Credit card (automatic)
2176-OSJUV,Two year,False,Bank transfer (automatic)
9348-YVOMK,Month-to-month,True,Credit card (automatic)
8104-OSKWT,Month-to-month,True,Electronic check
4521-YEEHE,Month-to-month,True,Electronic check
4090-KPJIP,Month-to-month,True,Electronic check
3786-WOVKF,One year,True,Bank transfer (automatic)
4503-BDXBD,Month-to-month,False,Electronic check
6086-ESGRL,Month-to-month,False,Credit card (automatic)
2592-HODOV,One year,False,Credit card (automatic)
3886-CERTZ,One year,True,Electronic check
7995-ZHHNZ,One year,False,Credit card (automatic)
3824-RHKVR,Month-to-month,False,Credit card (automatic)
5816-SCGFC,Month-to-month,True,Mailed check
5989-AXPUC,Two year,False,Mailed check
4979-HPRFL,Two year,False,Bank transfer (automatic)
8590-OHDIW,One year,False,Mailed check
8015-IHCGW,Two year,True,Electronic check
2332-TODQS,One year,False,Credit card (automatic)
9278-VZKCD,Month-to-month,True,Electronic check
8008-OTEZX,One year,False,Mailed check
2773-OVBPK,Two year,True,Bank transfer (automatic)
5999-LCXAO,Month-to-month,False,Mailed check
5206-XZZQI,Month-to-month,True,Mailed check
4803-LBYPN,Month-to-month,False,Mailed check
5759-RCVCB,Month-to-month,False,Credit card (automatic)
6372-RFVNS,Month-to-month,False,Electronic check
2139-FQHLM,Month-to-month,False,Mailed check
8261-GWDBQ,Two year,True,Bank transfer (automatic)
1093-YSWCA,Two year,False,Credit card (automatic)
8938-UMKPI,Month-to-month,True,Electronic check
0991-BRRFB,Month-to-month,False,Electronic check
3882-IYOIJ,Two year,False,Credit card (automatic)
8749-TZYEC,Two year,False,Credit card (automatic)
1755-FZQEC,One year,False,Mailed check
3115-JPJDD,One year,True,Credit card (automatic)
5600-KTXFM,Month-to-month,False,Mailed check
3871-IKPYH,Month-to-month,False,Electronic check
6319-IEJWJ,Month-to-month,True,Electronic check
9025-AOMKI,Month-to-month,True,Bank transfer (automatic)
6339-TBELP,Two year,True,Credit card (automatic)
7964-YESJC,Month-to-month,False,Mailed check
6173-GOLSU,Month-to-month,True,Credit card (automatic)
5275-SQEIZ,Month-to-month,True,Mailed check
7716-YTYHG,One year,True,Mailed check
9938-ZREHM,One year,False,Mailed check
7950-XWOVN,Month-to-month,False,Mailed check
4390-KYULV,Month-to-month,True,Credit card (automatic)
4647-MUZON,Month-to-month,True,Credit card (automatic)
9702-AIUJO,One year,True,Bank transfer (automatic)
8849-PRIQJ,One year,True,Electronic check
8851-RAGOV,Month-to-month,True,Mailed check
1304-NECVQ,Month-to-month,True,Electronic check
5396-IZEPB,Month-to-month,False,Credit card (automatic)
1729-VLAZJ,One year,False,Mailed check
8285-ABVLB,Two year,False,Credit card (automatic)
0701-TJSEF,Month-to-month,True,Bank transfer (automatic)
5712-VBOXD,Month-to-month,True,Credit card (automatic)
6629-LADHQ,Month-to-month,False,Mailed check
8945-GRKHX,Month-to-month,False,Electronic check
1559-DTODC,Month-to-month,True,Bank transfer (automatic)
4797-MIWUM,Month-to-month,True,Bank transfer (automatic)
6959-UWKHF,Month-to-month,True,Electronic check
8720-RQSBJ,Month-to-month,False,Electronic check
4537-CIBHB,One year,False,Mailed check
3815-SLMEF,Month-to-month,False,Mailed check
5154-VEKBL,Month-to-month,False,Mailed check
4324-AHJKS,Month-to-month,False,Credit card (automatic)
4355-CVPVS,One year,False,Bank transfer (automatic)
4495-LHSSK,Month-to-month,False,Mailed check
5655-JSMZM,Month-to-month,True,Electronic check
5915-ANOEI,Two year,False,Mailed check
9861-PDSZP,Two year,True,Credit card (automatic)
4505-EXZHB,Month-to-month,False,Electronic check
7225-CBZPL,Month-to-month,True,Electronic check
6704-UTUKK,Month-to-month,True,Electronic check
4587-VVTOX,Month-to-month,True,Electronic check
2019-HDCZY,Two year,False,Electronic check
4652-NNHNY,Month-to-month,True,Bank transfer (automatic)
8788-DOXSU,One year,True,Bank transfer (automatic)
7404-JLKQG,Month-to-month,False,Electronic check
7421-ZLUPA,Month-to-month,True,Mailed check
8972-HJWNV,Month-to-month,True,Electronic check
3274-NSDWE,Two year,False,Credit card (automatic)
2632-IVXVF,Two year,False,Credit card (automatic)
3692-JHONH,One year,True,Electronic check
8915-NNTRC,Two year,True,Credit card (automatic)
5914-GXMDA,One year,False,Mailed check
7463-IFMQU,Two year,False,Bank transfer (automatic)
2920-RNCEZ,Month-to-month,True,Credit card (automatic)
2541-YGPKE,One year,False,Credit card (automatic)
8515-OCTJS,Two year,False,Credit card (automatic)
5382-TEMLV,Month-to-month,True,Bank transfer (automatic)
3441-CGZJH,One year,True,Credit card (automatic)
9592-ERDKV,One year,False,Mailed check
2860-RANUS,Month-to-month,True,Credit card (automatic)
5261-QSHQM,Month-to-month,True,Electronic check
4778-IZARL,Two year,True,Credit card (automatic)
0432-CAJZV,Month-to-month,False,Mailed check
7008-LZVOZ,Two year,True,Credit card (automatic)
8868-WOZGU,Month-to-month,True,Electronic check
1200-TUZHR,Month-to-month,False,Electronic check
9365-CSLBQ,Two year,False,Mailed check
1334-FJSVR,Month-to-month,True,Electronic check
5884-FBCTL,Two year,False,Bank transfer (automatic)
7130-CTCUS,Month-to-month,True,Bank transfer (automatic)
6242-FEGFD,Two year,False,Mailed check
7625-XCQRH,Month-to-month,True,Electronic check
6194-HBGQN,One year,True,Credit card (automatic)
7634-WSWDB,Month-to-month,True,Electronic check
6986-IXNDM,Month-to-month,True,Electronic check
1731-TVIUK,Month-to-month,True,Electronic check
2987-BJXIK,Two year,False,Mailed check
9769-TSBZE,Two year,False,Electronic check
0406-BPDVR,One year,True,Credit card (automatic)
0618-XWMSS,Month-to-month,True,Bank transfer (automatic)
1395-WSWXR,Two year,False,Mailed check
6023-GSSXW,Two year,True,Credit card (automatic)
6752-APNJL,Month-to-month,False,Mailed check
5276-KQWHG,Month-to-month,True,Electronic check
0420-HLGXF,Month-to-month,True,Electronic check
7446-KQISO,Two year,True,Bank transfer (automatic)
9823-EALYC,Two year,True,Bank transfer (automatic)
0582-AVCLN,Two year,False,Mailed check
5803-NQJZO,Two year,True,Bank transfer (automatic)
2565-JSLRY,Month-to-month,True,Mailed check
2607-DHDAK,Two year,True,Credit card (automatic)
1073-XXCZD,Two year,False,Bank transfer (automatic)
0743-HRVFF,One year,True,Electronic check
4006-HKYHO,Two year,True,Bank transfer (automatic)
3727-JEZTU,Month-to-month,False,Mailed check
8143-ETQTI,Two year,True,Mailed check
6689-KXGBO,Month-to-month,False,Electronic check
9667-TKTVZ,Month-to-month,True,Mailed check
3657-COGMW,Month-to-month,False,Credit card (automatic)
8570-KLJYJ,One year,False,Mailed check
7754-IXRMC,Month-to-month,False,Mailed check
9473-CBZOP,One year,False,Mailed check
2969-WGHQO,One year,False,Electronic check
6615-NGGZJ,Month-to-month,True,Electronic check
4334-HOWRP,Two year,True,Credit card (automatic)
4255-DDUOU,Month-to-month,True,Mailed check
5863-OOKCL,Month-to-month,False,Mailed check
1686-STUHN,One year,False,Bank transfer (automatic)
1329-VHWNP,Month-to-month,False,Bank transfer (automatic)
2984-MIIZL,Month-to-month,True,Bank transfer (automatic)
0266-GMEAO,Two year,True,Credit card (automatic)
5590-YRFJT,Month-to-month,True,Electronic check
5574-NXZIU,Two year,False,Credit card (automatic)
0019-GFNTW,Two year,False,Bank transfer (automatic)
4256-ZWTZI,Month-to-month,True,Mailed check
8309-PPCED,Two year,True,Bank transfer (automatic)
4098-NAUKP,Month-to-month,True,Electronic check
5196-WPYOW,One year,False,Mailed check
4608-LCIMN,Month-to-month,False,Bank transfer (automatic)
1485-YDHMM,Month-to-month,True,Bank transfer (automatic)
4054-CUMIA,Month-to-month,True,Mailed check
0603-TPMIB,Two year,False,Mailed check
2525-GVKQU,Two year,False,Mailed check
8161-QYMTT,Month-to-month,True,Electronic check
9581-GVBXT,One year,False,Mailed check
5862-BRIXZ,Two year,True,Bank transfer (automatic)
5404-GGUKR,Month-to-month,True,Electronic check
3308-JSGML,Two year,True,Credit card (automatic)
2126-GSEGL,Two year,True,Bank transfer (automatic)
3677-TNKIO,Month-to-month,True,Credit card (automatic)
0440-QEXBZ,Month-to-month,True,Mailed check
2434-EEVDB,Two year,True,Credit card (automatic)
6762-QVYJO,Two year,False,Mailed check
6199-IWKGC,One year,False,Electronic check
2675-DHUTR,Month-to-month,True,Electronic check
8152-VETUR,Two year,True,Credit card (automatic)
9667-EQRXU,Month-to-month,True,Electronic check
7446-YPODE,Month-to-month,False,Bank transfer (automatic)
9522-BNTHX,Month-to-month,True,Electronic check
4676-WLUHT,Two year,False,Bank transfer (automatic)
3329-WDIOK,Month-to-month,True,Electronic check
7980-MHFLQ,Two year,False,Mailed check
2873-ZLIWT,Month-to-month,True,Electronic check
3415-TAILE,Month-to-month,False,Mailed check
0757-WCUUZ,Two year,False,Credit card (automatic)
1629-DQQVB,Month-to-month,False,Bank transfer (automatic)
1915-IOFGU,Month-to-month,False,Electronic check
3045-XETSH,Month-to-month,True,Electronic check
0374-AACSZ,Month-to-month,False,Electronic check
7239-HZZCX,Month-to-month,False,Mailed check
4872-VXRIL,One year,True,Bank transfer (automatic)
9140-CZQZZ,Two year,True,Bank transfer (automatic)
3423-HHXAO,One year,True,Mailed check
9938-TKDGL,Two year,True,Electronic check
0531-ZZJWQ,Month-to-month,True,Electronic check
6537-QLGEX,Month-to-month,True,Electronic check
2688-BHGOG,Month-to-month,True,Electronic check
7683-CBDKJ,Month-to-month,True,Electronic check
0946-CLJTI,Month-to-month,True,Electronic check
3160-TYXLT,Month-to-month,True,Bank transfer (automatic)
1325-USMEC,Two year,True,Credit card (automatic)
0916-QOFDP,Month-to-month,True,Electronic check
0628-CNQRM,One year,True,Bank transfer (automatic)
5606-AMZBO,Month-to-month,True,Credit card (automatic)
6199-IPCAO,Two year,False,Mailed check
7665-TOALD,Month-to-month,True,Electronic check
0112-QWPNC,One year,False,Electronic check
0324-BRPCJ,Month-to-month,True,Electronic check
2777-PHDEI,Month-to-month,False,Electronic check
5640-CAXOA,One year,True,Credit card (automatic)
2235-EZAIK,Two year,False,Credit card (automatic)
3847-BAERP,Month-to-month,True,Mailed check
1196-AMORA,Month-to-month,False,Electronic check
4282-YMKNA,Month-to-month,True,Electronic check
1453-RZFON,Month-to-month,False,Mailed check
8263-OKETD,Month-to-month,True,Credit card (automatic)
0670-KDOMA,Month-to-month,True,Mailed check
2476-YGEFM,Month-to-month,True,Credit card (automatic)
8687-BAFGU,Month-to-month,False,Electronic check
0641-EVBOJ,Month-to-month,True,Mailed check
0829-XXPLX,Month-to-month,True,Bank transfer (automatic)
9974-JFBHQ,Month-to-month,True,Credit card (automatic)
5356-RHIPP,Month-to-month,True,Mailed check
6624-JDRDS,Month-to-month,False,Bank transfer (automatic)
0608-JDVEC,Two year,False,Electronic check
9780-FKVVF,Month-to-month,True,Bank transfer (automatic)
1919-RTPQD,Month-to-month,False,Electronic check
5214-NLTIT,Two year,True,Credit card (automatic)
3345-PBBFH,Month-to-month,True,Bank transfer (automatic)
5055-BRMNE,Two year,False,Credit card (automatic)
9189-JWSHV,Month-to-month,True,Electronic check
2190-PHBHR,Two year,True,Credit card (automatic)
2650-GYRYL,One year,True,Bank transfer (automatic)
0746-JTRFU,Month-to-month,True,Electronic check
5208-FVQKB,Two year,False,Mailed check
7184-LRUUR,One year,False,Bank transfer (automatic)
6627-CFOSN,Month-to-month,True,Bank transfer (automatic)
3982-JGSFD,One year,True,Credit card (automatic)
1574-DYCWE,Two year,False,Mailed check
7247-XOZPB,One year,False,Bank transfer (automatic)
2466-FCCPT,One year,False,Bank transfer (automatic)
6211-WWLTF,Two year,False,Credit card (automatic)
4826-TZEVA,Month-to-month,False,Credit card (automatic)
6016-NXBNJ,One year,True,Mailed check
9138-EFSMO,One year,False,Bank transfer (automatic)
0576-WNXXC,Month-to-month,True,Electronic check
4632-XJMEX,One year,False,Credit card (automatic)
8910-LEDAG,Month-to-month,False,Credit card (automatic)
3452-GWUIN,Month-to-month,True,Electronic check
2716-GFZOR,Month-to-month,True,Credit card (automatic)
3724-UCSHY,Month-to-month,False,Mailed check
8626-XHBIE,Two year,True,Mailed check
4628-CTTLA,Month-to-month,True,Electronic check
3192-LNKRK,Month-to-month,True,Mailed check
4439-YRNVD,Month-to-month,False,Electronic check
2876-VBBBL,Month-to-month,True,Mailed check
6834-NXDCA,Month-to-month,True,Electronic check
2208-UGTGR,Month-to-month,False,Electronic check
3005-TYFRD,Month-to-month,True,Credit card (automatic)
8670-MEFCP,Two year,True,Credit card (automatic)
3079-BCHLN,One year,False,Bank transfer (automatic)
7777-UNYHB,Month-to-month,True,Credit card (automatic)
5597-GLBUC,Month-to-month,True,Electronic check
7278-CKDNC,Month-to-month,True,Electronic check
2748-MYRVK,One year,False,Bank transfer (automatic)
8450-UYIBU,Month-to-month,True,Electronic check
2969-VAPYH,One year,False,Credit card (automatic)
4822-YCXMX,Month-to-month,True,Electronic check
7181-OQCUT,Month-to-month,False,Mailed check
8474-UMLNT,Month-to-month,False,Bank transfer (automatic)
9821-POOTN,Month-to-month,True,Electronic check
3836-FZSDJ,Two year,False,Bank transfer (automatic)
9142-XMYJH,Month-to-month,False,Credit card (automatic)
6559-ILWKJ,Two year,False,Electronic check
0187-QSXOE,Month-to-month,True,Electronic check
7733-UDMTP,Month-to-month,True,Electronic check
2649-HWLYB,Two year,False,Bank transfer (automatic)
5214-CHIWJ,One year,False,Mailed check
4229-CZMLL,Month-to-month,True,Electronic check
6904-JLBGY,Two year,True,Credit card (automatic)
2465-BLLEU,Month-to-month,True,Mailed check
1685-VAYJF,Month-to-month,False,Credit card (automatic)
8874-EJNSR,Two year,False,Mailed check
6917-YACBP,Month-to-month,True,Electronic check
5049-MUBWG,One year,False,Bank transfer (automatic)
4223-WOZCM,Month-to-month,False,Mailed check
0769-MURVM,Two year,False,Bank transfer (automatic)
9253-VIFJQ,One year,False,Credit card (automatic)
7030-FZTFM,Two year,False,Credit card (automatic)
9741-YLNTD,Month-to-month,True,Bank transfer (automatic)
5917-RYRMG,One year,False,Credit card (automatic)
5120-ZBLAI,One year,False,Bank transfer (automatic)
1194-BHJYC,Two year,True,Mailed check
3663-MITLP,Month-to-month,True,Electronic check
0906-QVPMS,Two year,False,Bank transfer (automatic)
9025-ZRPVR,Month-to-month,True,Mailed check
1905-OEILC,Month-to-month,False,Mailed check
7858-GTZSP,Month-to-month,True,Electronic check
3285-UCQVC,Month-to-month,False,Credit card (automatic)
